Item ID,Item Lookup Type ID,Name,Description,UDF01,UDF02,UDF03,UDF04,UDF05,UDF06,UDF07,UDF08,UDF09,UDF10,UDF11,UDF12,UDF13,UDF14,UDF15,UDF16,UDF17,UDF18,UDF19,UDF20
2120,1,90-F1-0300-XXX,"3"" 90-Series 2-Piece, 316SST BV ANSI 150# Flanged, Full Port, F10 B.C., W/ RTFE Seats.",,,,,,,,,,,,,,,,,,,,
2121,1,90-F1-0300-XXX-A,"3"" 90-Series 2-Piece, 316SST BV ANSI 150# Flanged, Full Port, F10 B.C., W/ RTFE Seats.and 17-4 STEM",,,,,,,,,,,,,,,,,,,,
2122,1,90-F1-0300-ZXX-A,"3"" 90-Series 2-Piece, 316SST BV ANSI 150# Flanged, Full Port, 17-4PH Stem, F10 B.C., W/ PEEK Seats.",,,,,,,,,,,,,,,,,,,,
2730,1,90-F1-0400-MXX,"4"" 90-Series 2-Piece, 316SST BV ANSI 150# Flanged, Full Port, F10 B.C., W/ MG1241 Seats",,,,,,,,,,,,,,,,,,,,
2123,1,90-F1-0400-PXX,"4"" 90-Series 2-Piece, 316SST BV ANSI 150# Flanged, Full Port, F10 B.C., W/ PTFE Seats.",,,,,,,,,,,,,,,,,,,,
2124,1,90-F1-0400-SXX,"4"" 90-Series 2-Piece, 316SST BV ANSI 150# Flanged, Full Port, F10 B.C., W/ STFE Seats.",,,,,,,,,,,,,,,,,,,,
2125,1,90-F1-0400-TXX,"4"" 90-Series 2-Piece, 316SST BV ANSI 150# Flanged, Full Port, F10 B.C., W/ TFM-1600 Seats.",,,,,,,,,,,,,,,,,,,,
2126,1,90-F1-0400-TXX-A,"4"" 90-Series 2-Piece, 316SST BV ANSI 150# Flanged, Full Port, F10 B.C., W/ TFM-1600 Seats. 17-4 Stem",,,,,,,,,,,,,,,,,,,,
2127,1,90-F1-0400-XXX,"4"" 90-Series 2-Piece, 316SST BV ANSI 150# Flanged, Full Port, F10 B.C., W/ RTFE Seats.",,,,,,,,,,,,,,,,,,,,
2128,1,90L-F1-0100-XXX,"1"" 2-Piece, 316L Stainless Steel Ball Valve, 150# Class Flanged, Full Port",,,,,,,,,,,,,,,,,,,,
2129,1,90L-F1-0200-SXX,"2"" 2-Piece, 316L Stainless Steel Ball Valve, 150# Class Flanged, Full Port, 50/50 STFE Stainless Teflon Seats",,,,,,,,,,,,,,,,,,,,
2130,1,90L-F1-0200-XXX,"2"" 2-Piece, 316L Stainless Steel Ball Valve, 150# Class Flanged, Full Port",,,,,,,,,,,,,,,,,,,,
2131,1,90L-F1-0300-SXX,"3"" 2-Piece, 316L Stainless Steel Ball Valve, 150# Class Flanged, Full Port, 50/50 STFE Stainless Teflon Seats",,,,,,,,,,,,,,,,,,,,
3049,1,90T-F1-0050-TXX,"1/2"" 90-Series 2-Piece, Ball Valve, Hastelloy C276 Body and Trim, ANSI 150# Flanged, Full Port, F04 B.C., W/ TFM-1600 Stem Seal and Seats.",,,,,,,,,,,,,,,,,,,,
3050,1,90T-F1-0075-TXX,"3/4"" 90-Series 2-Piece, Ball Valve, Hastelloy C276 Body and Trim, ANSI 150# Flanged, Full Port, F04 B.C., W/ TFM-1600 Stem Seal and Seats.",,,,,,,,,,,,,,,,,,,,
2132,1,90T-F1-0100-TXX,"1"" 90-Series 2-Piece, Ball Valve, Hastelloy C276 Body and Trim, ANSI 150# Flanged, Full Port, F05 B.C., W/ TFM-1600 Stem Seal and Seats.",,,,,,,,,,,,,,,,,,,,
2133,1,90T-F1-0150-TXX,"1-1/2"" 90-Series 2-Piece, Ball Valve, Hastelloy C276 Body and Trim, ANSI 150# Flanged, Full Port, F07 B.C., W/ TFM-1600 Stem Seal and Seats.",,,,,,,,,,,,,,,,,,,,
2134,1,90T-F1-0200-TXX,"2"" 90-Series 2-Piece, Ball Valve, Hastelloy C276 Body and Trim, ANSI 150# Flanged, Full Port, F07 B.C., W/ TFM-1600 Stem Seal and Seats.",,,,,,,,,,,,,,,,,,,,
2135,1,90T-F1-0300-TXX,"3"" 90-Series 2-Piece, Ball Valve, Hastelloy C276 Body and Trim, ANSI 150# Flanged, Full Port, F10 B.C., W/ TFM-1600 Stem Seal and Seats.",,,,,,,,,,,,,,,,,,,,
2136,1,90T-F1-0400-TXX,"4"" 90-Series 2-Piece, Ball Valve, Hastelloy C276 Body and Trim, ANSI 150# Flanged, Full Port, F10 B.C., W/ TFM-1600 Stem Seal and Seats.",,,,,,,,,,,,,,,,,,,,
4795,1,90-TSM-1,"TSM Unit for 1/2"" & 3/4"" Series 90",,,,,,,,,,,,,,,,,,,,
3188,1,90-TSM-2,*,,,,,,,,,,,,,,,,,,,,
4586,1,90-TSM-2-U,"TSM Unit for 1"" & 1-1/4"" Series 90 with UHMWPE Seals",,,,,,,,,,,,,,,,,,,,
3036,1,90-TSM-3,"TSM Unit for 1-1/2""  through 2-1/2"" Series 90",,,,,,,,,,,,,,,,,,,,
4587,1,90-TSM-3-U,"TSM Unit for 1-1/2""  through 2-1/2"" Series 90 with UHMWPE Seals",,,,,,,,,,,,,,,,,,,,
2645,1,90-V.0625-0050-B,"316SST Stainless Steel 0.625 Slotted-Ball for 1/2"" V9 Series Ball Valve (Dwg #MO1599)",,,,,,,,,,,,,,,,,,,,
2639,1,90-V.125-0100-B,"316SST Stainless Steel 0.125 Slotted-Ball for 1"" V9 Series Ball Valve (Dwg #FB00770)",,,,,,,,,,,,,,,,,,,,
3037,1,90-V30-0300-BAL,"316SST Stainless Steel 30 Deg V-Ball for 3"" 90 Series Ball Valve",,,,,,,,,,,,,,,,,,,,
3038,1,90-V30-0600-BAL,"316SST Stainless Steel 30 Deg V-Ball for 6"" D9 Series Ball Valve",,,,,,,,,,,,,,,,,,,,
3039,1,90-V60-0100-BAL,"316SST Stainless Steel 60 Deg V-Ball for 1"" 90 Series Ball Valve",,,,,,,,,,,,,,,,,,,,
3040,1,90-V60-0200-BAL,"316SST Stainless Steel 60 Deg V-Ball for 2"" 90 Series Ball Valve",,,,,,,,,,,,,,,,,,,,
3041,1,90-V60-0300-BAL,"316SST Stainless Steel 60 Deg V-Ball for 3"" 90 Series Ball Valve",,,,,,,,,,,,,,,,,,,,
3042,1,90-V60-0400-BAL,"316SST Stainless Steel 60 Deg V-Ball for 4"" 90 Series Ball Valve",,,,,,,,,,,,,,,,,,,,
3043,1,90-V60-0600-BAL,"316SST Stainless Steel 60 Deg V-Ball for 6"" D9 Series Ball Valve",,,,,,,,,,,,,,,,,,,,
3044,1,90-V90-0100-BAL,"316SST Stainless Steel 90 Deg V-Ball for 1"" 90 Series Ball Valve",,,,,,,,,,,,,,,,,,,,
3045,1,90-V90-0250-BAL,"316SST Stainless Steel 90 Deg V-Ball for 2-1/2"" 90 Series Ball Valve",,,,,,,,,,,,,,,,,,,,
3046,1,90-V90-0300-BAL,"316SST Stainless Steel 90 Deg V-Ball for 3"" 90 Series Ball Valve",,,,,,,,,,,,,,,,,,,,
3047,1,90-V90-0400-BAL,"316SST Stainless Steel 90 Deg V-Ball for 4"" 90 Series Ball Valve",,,,,,,,,,,,,,,,,,,,
3048,1,90-V90-0600-BAL,"316SST Stainless Steel 90 Deg V-Ball for 6"" 90 Series Ball Valve",,,,,,,,,,,,,,,,,,,,
2137,1,90-VBLANK-0050,"1/2"" Series 90 Ball, Full Port on one side, solid on other side per drawing date Dec. 12, 2007.",,,,,,,,,,,,,,,,,,,,
2138,1,90-VBLANK-0100,"1"" Series 90 Ball, Full Port on one side, solid on other side per drawing date Dec. 12, 2007.",,,,,,,,,,,,,,,,,,,,
2139,1,90-VBLANK-0200,"2"" Series 90 Ball, Full Port on one side, solid on other side per drawing date Dec. 12, 2007.",,,,,,,,,,,,,,,,,,,,
2140,1,90-VBLANK-0400,"4"" Series 90 Ball, Full Port on one side, solid on other side per drawing date Dec. 12, 2007.",,,,,,,,,,,,,,,,,,,,
2901,1,93C-F1-0600-XXX,"6"" 2-Piece, Carbon Steel Body, SST Ball & Stem, 150# Flanged, Full Port",,,,,,,,,,,,,,,,,,,,
3275,1,93C-F1-0600-XXX-A,*,,,,,,,,,,,,,,,,,,,,
2141,1,93C-F1-0800-XXX,"8"" 2-Piece, Carbon Steel Body, SST Ball & Stem, 150# Flanged, Full Port",,,,,,,,,,,,,,,,,,,,
3301,1,93C-F1-0800-XXX-A,*,,,,,,,,,,,,,,,,,,,,
3051,1,93C-F1-1000-XXX,"10"" 2-Piece, Carbon Steel Body, SST Ball & Stem, 150# Flanged, Full Port",,,,,,,,,,,,,,,,,,,,
4511,1,93C-F1-1000-XXX-A,"10"" 2-Piece, Carbon Steel Ball Valve, 150# Flanged, RTFE Seats, 17-4 PH Stem,  Full Port.",,,,,,,,,,,,,,,,,,,,
2142,1,93C-F1-1200-XXX,"12"" 2-Piece, Carbon Steel Body, SST Ball & Stem, 150# Flanged, Full Port",,,,,,,,,,,,,,,,,,,,
2143,1,93-F1-0600-SXX,"6"" 2-Piece, 316 SST BV 150# Flanged, Full Port, w/STFE seats.",,,,,,,,,,,,,,,,,,,,
2686,1,93-F1-0600-XXV,"6"" 93-Series 2-Piece, SST Steel BV ANSI 150# Flanged, Full Port, W/ RTFE Seats, Vented Ball",,,,,,,,,,,,,,,,,,,,
2144,1,93-F1-0600-XXX,"6"" 2-Piece, 316 SST BV 150# Flanged, Full Port",,,,,,,,,,,,,,,,,,,,
3282,1,93-F1-0600-XXX-A,*,,,,,,,,,,,,,,,,,,,,
2145,1,93-F1-0800-SXX,"8"" 2-Piece, 316 SST BV 150# Flanged, Full Port, w/STFE seats.",,,,,,,,,,,,,,,,,,,,
2146,1,93-F1-0800-XXX,"8"" 2-Piece, 316 SST BV 150# Flanged, Full Port",,,,,,,,,,,,,,,,,,,,
3249,1,93-F1-0800-XXX-A,*,,,,,,,,,,,,,,,,,,,,
2147,1,93-F1-1000-XXX,"10"" 2-Piece, 316 SST BV 150# Flanged, Full Port",,,,,,,,,,,,,,,,,,,,
4659,1,93-F1-1000-XXX-A,"10"" 2-Piece, 316 SST Ball Valve, 150# Flanged, RTFE Seats, 17-4 PH Stem,  Full Port.",,,,,,,,,,,,,,,,,,,,
2148,1,99C-F1-0200-XXX,"2"" One-Piece Wafer Style, Carbon Steel BV 150# Flanged, Full Port, RTFE Seats",,,,,,,,,,,,,,,,,,,,
1452,1,ASC-L1-0200-PFR-XA,"2"" A-T Controls Split Body Butterfly Valve, WCB Body, 150# Lug Style, PTFE Seat, PFA Encapsulated over 304SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
1453,1,ASC-L1-0250-PFR-XA,"2-1/2"" A-T Controls Split Body Butterfly Valve, WCB Body, 150# Lug Style, PTFE Seat, PFA Encapsulated over 304SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
1454,1,ASC-L1-0300-PFR-XA,"3"" A-T Controls Split Body Butterfly Valve, WCB Body, 150# Lug Style, PTFE Seat, PFA Encapsulated over 304SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
1455,1,ASC-L1-0400-PFR-XA,"4"" A-T Controls Split Body Butterfly Valve, WCB Body, 150# Lug Style, PTFE Seat, PFA Encapsulated over 304SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
4712,1,ASC-L1-0600-PFR-XA,"6"" A-T Controls Split Body Butterfly Valve, WCB Body, 150# Lug Style, PTFE Seat, PFA Encapsulated over 304SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
1457,1,ASC-L1-0800-PFR-XA,"8"" A-T Controls Split Body Butterfly Valve, WCB Body, 150# Lug Style, PTFE Seat, PFA Encapsulated over 304SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
1458,1,ASC-L1-1000-PFR-XA,"10"" A-T Controls Split Body Butterfly Valve, WCB Body, 150# Lug Style, PTFE Seat, PFA Encapsulated over 304SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
1459,1,ASC-L1-1200-PFR-XA,"12"" A-T Controls Split Body Butterfly Valve, WCB Body, 150# Lug Style, PTFE Seat, PFA Encapsulated over 304SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
1460,1,ASC-W1-0200-PFR-XA,"2"" A-T Controls Split Body Butterfly Valve, WCB Body, Wafer Style, PTFE Seat, PFA Encapsulated over 304SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
1461,1,ASC-W1-0250-PFR-XA,"2-1/2"" A-T Controls Split Body Butterfly Valve, WCB Body, Wafer Style, PTFE Seat, PFA Encapsulated over 304SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
1462,1,ASC-W1-0300-PFR-XA,"3"" A-T Controls Split Body Butterfly Valve, WCB Body, Wafer Style, PTFE Seat, PFA Encapsulated over 304SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
1463,1,ASC-W1-0400-PFR-XA,"4"" A-T Controls Split Body Butterfly Valve, WCB Body, Wafer Style, PTFE Seat, PFA Encapsulated over 304SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
1464,1,ASC-W1-0600-PFR-XA,"6"" A-T Controls Split Body Butterfly Valve, WCB Body, Wafer Style, PTFE Seat, PFA Encapsulated over 304SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
1465,1,ASC-W1-0800-PFR-XA,"8"" A-T Controls Split Body Butterfly Valve, WCB Body, Wafer Style, PTFE Seat, PFA Encapsulated over 304SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
1466,1,ASC-W1-1000-PFR-XA,"10"" A-T Controls Split Body Butterfly Valve, WCB Body, Wafer Style, PTFE Seat, PFA Encapsulated over 304SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
1467,1,ASC-W1-1200-PFR-XA,"12"" A-T Controls Split Body Butterfly Valve, WCB Body, Wafer Style, PTFE Seat, PFA Encapsulated over 304SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
1451,1,AS-L1-0800-PMR-XA,"8"" A-T Controls Split Body Butterfly Valve, Stainless Steel Body, 150# Lug Style, PTFE Seat, PFA Encapsulated over 316SST Disc, 17-4 PH Stem, PTFE Bushings",,,,,,,,,,,,,,,,,,,,
3320,1,B08200,"TRIAC SERIES 30 2"" TO FO7- F10 PATTERN",,,,,,,,,,,,,,,,,,,,
3321,1,B08201,F07 / F10 / F14 TO A F07 / F10  BOLT CIRCLE ON A 85MM HIGH BRACKET,,,,,,,,,,,,,,,,,,,,
3322,1,B08406,F07-F10 SST Bracket  50MM TALL,,,,,,,,,,,,,,,,,,,,
3323,1,B09389,"SST Bracket: F10/F12/F14 TO 4"" SERIES 30",,,,,,,,,,,,,,,,,,,,
3324,1,B09609,"FO7 TO 3-1/4"" BC AND F07 BY 50 MM TALL PER ECN 558",,,,,,,,,,,,,,,,,,,,
3325,1,B09643,"TRIAC F10/F12/F14 TO 2-1/2"" - 3"" SERIES 30 100MM TALL",,,,,,,,,,,,,,,,,,,,
3326,1,B09795,F04 TO A  F03 / F04 /F05 ON A 1.574 [40MM] TALL BRACKET,,,,,,,,,,,,,,,,,,,,
3327,1,B10167,"SST Bracket: F10/F12/F14 TO 6"" SERIES 30",,,,,,,,,,,,,,,,,,,,
4522,1,B13581,"STOCK MOUNTING BRACKET FOR F05 TO A 1/2"" / 3/4"" HP SERIES HIGH PURITY BALL VALVE",,,,,,,,,,,,,,,,,,,,
4523,1,B13583,"STOCK MOUNTING BRACKET FOR F05 TO A 1"" HP SERIES HIGH PURITY BALL VALVE",,,,,,,,,,,,,,,,,,,,
4524,1,B13587,"STOCK MOUNTING BRACKET FOR F07 TO A 1-1/2"" / 2"" HP SERIES HIGH PURITY BALL VALVE",,,,,,,,,,,,,,,,,,,,
4525,1,B13591,"F07 / F07 ON 3"" HIGH BENT BRACKET",,,,,,,,,,,,,,,,,,,,
4526,1,B13592,"F10 / F10 ON 3"" HIGH BENT BRACKET",,,,,,,,,,,,,,,,,,,,
3328,1,B190P,SST Bracket - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3329,1,B30A,SST Bracket - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3330,1,B30B,SST Bracket - See Cross Reference See drawing number B09074 FOR REFERENCE ONLY,,,,,,,,,,,,,,,,,,,,
3331,1,B5590C,"SST Bracket - See Cross Reference ISO MOUNTING BRACKET F03, F04, F05 BOTH SIDES X 37.5 MM TALL",,,,,,,,,,,,,,,,,,,,
3332,1,B5590EA,SST Bracket - See Cross Reference ISO MOUNTING BRACKET F03 BOTTOM X F05 TOP X 40MM TALL,,,,,,,,,,,,,,,,,,,,
3333,1,B5590EB,SST Bracket - See Cross Reference F05 / F07 BOTTOM X F04 / F05 / F07 TOP X 55 MM TALL,,,,,,,,,,,,,,,,,,,,
3334,1,B5590H,"SST Bracket - See Cross Reference ISO MOUNTING BRACKET F04, F05, F07 BOTH SIDES X 39.5 MM TALL",,,,,,,,,,,,,,,,,,,,
3335,1,B5590J,ISO MOUNTING SST BRACKET F05/ F07 BOTH SIDES X 40 MM TALL,,,,,,,,,,,,,,,,,,,,
3336,1,B5590K,ISO MOUNTING BRACKET F07/F10 BOTTOM X F07/F10/F12 TOP X 66.5MM TALL,,,,,,,,,,,,,,,,,,,,
3337,1,B5590L,SST Bracket - See Cross Reference ISO MOUNTING BRACKET F10/F12 BOTTOM X F07/F10/F12 TOP X 66.5 MM TALL,,,,,,,,,,,,,,,,,,,,
3338,1,B93C,SST Bracket - See Cross Reference,,,,,,,,,,,,,,,,,,,,
2,1,BODY-0200-316-LUG,"2"" Lug Style 316 SST Body 125/150# with A-T Controls Logo(Includes Teflon Stem Bushings and Stem O-rings)",,,,,,,,,,,,,,,,,,,,
3,1,BODY-0200-316-WAFER,"2"" Wafer Style with Guide Holes 316 SST Body 125/150# with A-T Controls Logo (Includes Teflon Stem Bushings and Stem O-rings)",,,,,,,,,,,,,,,,,,,,
4,1,BODY-0200-DI-LUG,"2"" Lug Style Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo(Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
5,1,BODY-0200-DI-WAFER,"2"" Wafer Style with Guide Holes Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo(Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
6,1,BODY-0250-316-LUG,"2-1/2"" Lug Style 316 SST Body 125/150# with A-T Controls Logo(Includes Teflon Stem Bushings and Stem O-rings)",,,,,,,,,,,,,,,,,,,,
2871,1,BODY-0250-316-WAFER,"2-1/2"" Wafer Style with Guide Holes 316 SST Body 125/150# with A-T Controls Logo (Includes Teflon Stem Bushings and Stem O-rings)",,,,,,,,,,,,,,,,,,,,
7,1,BODY-0250-DI-LUG,"2-1/2"" Lug Style Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo(Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
8,1,BODY-0250-DI-WAFER,"2-1/2"" Wafer Style with Guide Holes Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo(Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
3197,1,BODY-0250-DI-WAN/H,"2-1/2"" Wafer Style without Guide Holes Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo (Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
9,1,BODY-0300-316-LUG,"3"" Lug Style 316 SST Body 125/150# with A-T Controls Logo(Includes Teflon Stem Bushings and Stem O-rings)",,,,,,,,,,,,,,,,,,,,
10,1,BODY-0300-316-WAFER,"3"" Wafer Style with Guide Holes 316 SST Body 125/150# with A-T Controls Logo (Includes Teflon Stem Bushings and Stem O-rings)",,,,,,,,,,,,,,,,,,,,
11,1,BODY-0300-DI-LUG,"3"" Lug Style Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo(Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
12,1,BODY-0300-DI-WAFER,"3"" Wafer Style with Guide Holes Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo (Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
13,1,BODY-0300-DI-WAN/H,"3"" Wafer Style without Guide Holes Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo (Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
14,1,BODY-0400-316-LUG,"4"" Lug Style 316 SST Body 125/150# with A-T Controls Logo(Includes Teflon Stem Bushings and Stem O-rings)",,,,,,,,,,,,,,,,,,,,
15,1,BODY-0400-316-WAFER,"4"" Wafer Style with Guide Holes 316 SST Body 125/150# with A-T Controls Logo (Includes Teflon Stem Bushings and Stem O-rings)",,,,,,,,,,,,,,,,,,,,
16,1,BODY-0400-DI-LUG,"4"" Lug Style Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo(Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
17,1,BODY-0400-DI-WAFER,"4"" Wafer Style with Guide Holes Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo(Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
2879,1,BODY-0500-316-LUG,"5"" Lug Style 316 SST Body 125/150# with A-T Controls Logo",,,,,,,,,,,,,,,,,,,,
3265,1,BODY-0500-316-WAFER,*,,,,,,,,,,,,,,,,,,,,
18,1,BODY-0500-DI-LUG,"5"" Lug Style Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo(Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
3108,1,BODY-0500-DI-WAFER,"5"" Wafer Style with Guide Holes Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo(Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
19,1,BODY-0600-316-LUG,"6"" Lug Style 316 SST Body 125/150# with A-T Controls Logo(Includes Teflon Stem Bushings and Stem O-rings)",,,,,,,,,,,,,,,,,,,,
20,1,BODY-0600-316-WAFER,"6"" Wafer Style with Guide Holes 316 SST Body 125/150# with A-T Controls Logo (Includes Teflon Stem Bushings and Stem O-rings)",,,,,,,,,,,,,,,,,,,,
21,1,BODY-0600-DI-LUG,"6"" Lug Style Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo(Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
22,1,BODY-0600-DI-WAFER,"6"" Wafer Style with Guide Holes Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo(Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
3109,1,BODY-0600-DI-WAN/H,"6"" Wafer Style without Guide Holes Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo (Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
23,1,BODY-0800-316-LUG,"8"" Lug Style 316 SST Body 125/150# with A-T Controls Logo(Includes Teflon Stem Bushings and Stem O-rings)",,,,,,,,,,,,,,,,,,,,
24,1,BODY-0800-316-WAFER,"8"" Wafer Style with Guide Holes 316 SST Body 125/150# with A-T Controls Logo (Includes Teflon Stem Bushings and Stem O-rings)",,,,,,,,,,,,,,,,,,,,
25,1,BODY-0800-DI-LUG,"8"" Lug Style Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo(Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
26,1,BODY-0800-DI-WAFER,"8"" Wafer Style with Guide Holes Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo(Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
27,1,BODY-1000-316-LUG,"10"" Lug Style 316 SST Body 125/150# with A-T Controls Logo(Includes Teflon Stem Bushings and Stem O-rings)",,,,,,,,,,,,,,,,,,,,
28,1,BODY-1000-316-WAFER,"10"" Wafer Style with Guide Holes 316 SST Body 125/150# with A-T Controls Logo (Includes Teflon Stem Bushings and Stem O-rings)",,,,,,,,,,,,,,,,,,,,
29,1,BODY-1000-DI-LUG,"10"" Lug Style Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo(Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
30,1,BODY-1000-DI-WAFER,"10"" Wafer Style with Guide Holes Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo(Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
31,1,BODY-1200-316-LUG,"12"" Lug Style 316 SST Body 125/150# with A-T Controls Logo(Includes Teflon Stem Bushings and Stem O-rings)",,,,,,,,,,,,,,,,,,,,
32,1,BODY-1200-316-WAFER,"12"" Wafer Style with Guide Holes 316 SST Body 125/150# with A-T Controls Logo (Includes Teflon Stem Bushings and Stem O-rings)",,,,,,,,,,,,,,,,,,,,
2898,1,BODY-1200-DI-LUG,"12"" Lug Style Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo",,,,,,,,,,,,,,,,,,,,
33,1,BODY-1200-DI-WAFER,"12"" Wafer Style with Guide Holes Ductile Iron Body 125/150# Epoxy Coated Black with A-T Controls Logo(Included Stem Bushings and Stems O-rings)",,,,,,,,,,,,,,,,,,,,
3339,1,C11251,Carbon Steel Square Insert 22mm x 17mm,,,,,,,,,,,,,,,,,,,,
3340,1,C11373,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3341,1,C11374,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3342,1,C11375,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3343,1,C11376,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3344,1,C11377,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3345,1,C11378,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3346,1,C11379,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3347,1,C11380,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3348,1,C11381,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3349,1,C11382,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3350,1,C11383,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3351,1,C11384,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3352,1,C11385,"TRIAC 2R300 TO 3"" SERIES 55",,,,,,,,,,,,,,,,,,,,
3353,1,C11386,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3354,1,C11387,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3355,1,C11388,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3356,1,C11389,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3357,1,C11390,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3358,1,C11391,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
3359,1,C11392,"TRIAC 2R80-200 TO 1-1/2"" -2-1/2""  SERIES 90",,,,,,,,,,,,,,,,,,,,
3360,1,C11393,SST Coupler - See Cross Reference,,,,,,,,,,,,,,,,,,,,
